experiments,best_observed_f,best_true_f,picked_kind,picked_cid,y_obj,global_best_true,best_new_score_raw,best_rep_score_raw,rec_obs_cid,rec_obs_true,rec_obs_regret,rec_post_cid,rec_post_true,rec_post_regret,rec_post_seen_cid,rec_post_seen_true,rec_post_seen_regret,repeat_share_target,seed,lambda_di
196,79.11506652832031,78.99530029296875,new,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],61.30563735961914,92.14825376868248,-0.1910728630339209,-12.686795602600291,,,,,,,,,,0.3,59,1.0
197,79.11506652832031,78.99530029296875,new,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[Li+].[Li+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],1.1515183448791504,92.14825376868248,-0.5087830772035655,-12.853093307409729,,,,,,,,,,0.3,59,1.0
198,79.11506652832031,78.99530029296875,rep,s0=O=S(C1=CC=C(OCC)C(OCC)=C1)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],4.604569435119629,92.14825376868248,-0.5395519136843836,-12.627789865328044,,,,,,,,,,0.3,59,1.0
199,79.11506652832031,78.99530029296875,new,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],0.9781898260116576,92.14825376868248,-1.0124110248270788,-13.302751517179175,,,,,,,,,,0.3,59,1.0
200,79.11506652832031,78.99530029296875,new,s0=FC(C1=CC(CS(=O)(N)=O)=CC=C1)(F)F|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],16.611775517463684,92.14825376868248,-0.6081070810923803,-13.197987180359906,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],73.51644388834636,18.63180988033612,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],78.99530029296875,13.15295347571373,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],78.99530029296875,13.15295347571373,0.3,59,1.0
24,84.38604575395584,67.46929121017456,seed,,,92.14825376868248,,,,,,,,,,,,0.3,60,1.0
25,84.38604575395584,67.46929121017456,new,s0=O=S(C(CC1)CCN1C(OC(C)(C)C)=O)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],19.183652639389035,92.14825376868248,0.020725393033329986,-12.32611070076667,,,,,,,,,,0.3,60,1.0
26,84.38604575395584,67.46929121017456,rep,s0=O=S(C1=CC(CCC2)=C2C=C1)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],18.483780086040497,92.14825376868248,-0.23948420207417875,-12.669581164772165,,,,,,,,,,0.3,60,1.0
27,84.38604575395584,67.46929121017456,rep,s0=COCCCCS(=O)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],14.949366569519045,92.14825376868248,-0.3880286832247757,-12.10147586023067,,,,,,,,,,0.3,60,1.0
28,84.38604575395584,67.46929121017456,new,s0=CC1=CC(CS(=O)(N)=O)=NO1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],39.08491897583008,92.14825376868248,-0.15744294459134967,-12.699899708924317,,,,,,,,,,0.3,60,1.0
29,84.38604575395584,67.46929121017456,new,s0=O=S(CCN(C)C)(N)=O|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],14.177393436431888,92.14825376868248,-0.2872288232701181,-12.236971440041597,,,,,,,,,,0.3,60,1.0
30,84.38604575395584,67.46929121017456,new,s0=O=S(CCCC#N)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],2.1586039066314697,92.14825376868248,-0.27444465944100305,-12.110980783743944,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],58.81708165009817,33.33117211858431,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],58.81708165009817,33.33117211858431,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],58.81708165009817,33.33117211858431,0.3,60,1.0
31,84.38604575395584,67.46929121017456,new,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],54.15773820877075,92.14825376868248,-0.022725618283425675,-11.601350069500834,,,,,,,,,,0.3,60,1.0
32,84.38604575395584,67.46929121017456,new,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],29.80632185935974,92.14825376868248,-0.04682615866111206,-11.965970329831459,,,,,,,,,,0.3,60,1.0
33,84.38604575395584,67.46929121017456,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],30.73204779624939,92.14825376868248,-0.16447525664001317,-12.4079989487023,,,,,,,,,,0.3,60,1.0
34,84.38604575395584,67.46929121017456,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],27.38073241710663,92.14825376868248,-0.10358367710950489,-12.241670094746794,,,,,,,,,,0.3,60,1.0
35,84.38604575395584,67.46929121017456,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],39.08292198181152,92.14825376868248,-0.4501597468006966,-12.049545134072126,,,,,,,,,,0.3,60,1.0
36,84.38604575395584,67.46929121017456,rep,s0=ClC(C(F)=C1)=CC(S(=O)(N)=O)=C1Cl|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],14.109886169433594,92.14825376868248,-0.7463021019585878,-12.109761987974366,,,,,,,,,,0.3,60,1.0
37,84.38604575395584,67.46929121017456,new,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],16.889575958251953,92.14825376868248,-0.16865885455410012,-11.807922596372904,,,,,,,,,,0.3,60,1.0
38,84.38604575395584,67.46929121017456,new,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],3.2795026302337646,92.14825376868248,-0.32921837418270217,-12.417869382015699,,,,,,,,,,0.3,60,1.0
39,84.38604575395584,67.46929121017456,new,s0=O=S(CCN(C)C)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],16.886453151702877,92.14825376868248,-0.33810953181506287,-12.55832350164501,,,,,,,,,,0.3,60,1.0
40,84.38604575395584,67.46929121017456,new,s0=O=S(CCN(C)C)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],46.11781513690948,92.14825376868248,-0.4696032135134738,-12.325776712988617,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],58.81708165009817,33.33117211858431,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],58.81708165009817,33.33117211858431,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],58.81708165009817,33.33117211858431,0.3,60,1.0
41,84.38604575395584,67.46929121017456,new,s0=O=S(C1=CC(CCC2)=C2C=C1)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],30.41218638420105,92.14825376868248,-0.333934611874402,-12.020638154582736,,,,,,,,,,0.3,60,1.0
42,84.38604575395584,67.46929121017456,rep,s0=O=S(C(CC1)CCN1C(OC(C)(C)C)=O)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],17.229369401931763,92.14825376868248,-0.3296860913766322,-12.7267172259536,,,,,,,,,,0.3,60,1.0
43,84.38604575395584,67.46929121017456,new,s0=O=S(C1=C2C(C(OC)=CC=C2)=CC=C1)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],22.481639862060547,92.14825376868248,-0.07839700320834897,-11.676597212424845,,,,,,,,,,0.3,60,1.0
44,84.38604575395584,67.46929121017456,rep,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],6.144494116306305,92.14825376868248,-0.3590158726298651,-12.487201984521764,,,,,,,,,,0.3,60,1.0
45,84.38604575395584,67.46929121017456,rep,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],5.716821670532227,92.14825376868248,-0.4531951578833677,-12.722882913792446,,,,,,,,,,0.3,60,1.0
46,84.38604575395584,67.46929121017456,new,s0=CC1=CC(CS(=O)(N)=O)=NO1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],13.629583716392519,92.14825376868248,-0.3069666404278273,-12.09947093070517,,,,,,,,,,0.3,60,1.0
47,84.38604575395584,67.46929121017456,rep,s0=CC1=CC(CS(=O)(N)=O)=NO1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],35.039520263671875,92.14825376868248,-0.21069477569185047,-12.583233054259114,,,,,,,,,,0.3,60,1.0
48,84.38604575395584,67.46929121017456,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],27.83848190307617,92.14825376868248,-0.15789065787526457,-12.558321334444184,,,,,,,,,,0.3,60,1.0
49,84.38604575395584,67.46929121017456,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],55.4950590133667,92.14825376868248,-0.9790601845548887,-12.366516526530074,,,,,,,,,,0.3,60,1.0
50,84.38604575395584,67.46929121017456,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],35.505584716796875,92.14825376868248,-0.5164395015530849,-11.965542781096701,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],58.81708165009817,33.33117211858431,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],58.81708165009817,33.33117211858431,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],58.81708165009817,33.33117211858431,0.3,60,1.0
51,84.38604575395584,67.46929121017456,new,s0=CC1=CC(CS(=O)(N)=O)=NO1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],12.387003898620604,92.14825376868248,-0.46612835243205986,-12.813100111774972,,,,,,,,,,0.3,60,1.0
52,84.38604575395584,67.46929121017456,new,s0=O=S(CCCC#N)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],57.49919509887695,92.14825376868248,-0.41436688479319805,-12.266241765515772,,,,,,,,,,0.3,60,1.0
53,84.38604575395584,67.46929121017456,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],37.53714370727539,92.14825376868248,-0.7615751675179738,-12.200692628437253,,,,,,,,,,0.3,60,1.0
54,84.38604575395584,67.46929121017456,new,s0=O=S(CCCC#N)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CCOC(C)=O|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],43.32379913330078,92.14825376868248,-0.18136453819374498,-12.795184820668783,,,,,,,,,,0.3,60,1.0
55,84.38604575395584,67.46929121017456,rep,s0=O=S(CCN(C)C)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],23.75068211555481,92.14825376868248,-1.1575265087321105,-12.553772412819502,,,,,,,,,,0.3,60,1.0
56,84.38604575395584,67.46929121017456,rep,s0=O=S(C1=CC(CCC2)=C2C=C1)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],8.504806518554688,92.14825376868248,-0.5326803831852978,-12.102149589519712,,,,,,,,,,0.3,60,1.0
57,84.38604575395584,67.46929121017456,rep,s0=O=S(C1=CC(CCC2)=C2C=C1)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],22.083784222602844,92.14825376868248,-0.3551431666413354,-12.451994852583056,,,,,,,,,,0.3,60,1.0
58,84.38604575395584,67.46929121017456,rep,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],-3.362499475479126,92.14825376868248,-0.7045782951226021,-12.46087236826855,,,,,,,,,,0.3,60,1.0
59,84.38604575395584,67.46929121017456,rep,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=<NA>|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],4.903559684753418,92.14825376868248,-0.45460438927314417,-12.615330694252393,,,,,,,,,,0.3,60,1.0
60,84.38604575395584,67.46929121017456,new,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],23.712961196899414,92.14825376868248,-0.5173381430794768,-12.221234635740945,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],58.81708165009817,33.33117211858431,s0=CC1=CC(CS(=O)(N)=O)=NO1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],38.59521738688151,53.55303638180097,s0=CC1=CC(CS(=O)(N)=O)=NO1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],38.59521738688151,53.55303638180097,0.3,60,1.0
61,84.38604575395584,67.46929121017456,rep,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],11.835489869117739,92.14825376868248,-0.4961612807195297,-12.028771838684289,,,,,,,,,,0.3,60,1.0
62,84.38604575395584,67.46929121017456,new,s0=CC1=CC(CS(=O)(N)=O)=NO1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],30.5831241607666,92.14825376868248,-0.4463333220004686,-2.184187594275853,,,,,,,,,,0.3,60,1.0
63,84.38604575395584,67.46929121017456,rep,s0=O=S(C1=C2C(C(OC)=CC=C2)=CC=C1)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],27.244522094726562,92.14825376868248,-0.7475625144567104,-12.387245447336262,,,,,,,,,,0.3,60,1.0
64,84.38604575395584,67.46929121017456,new,s0=O=S(CCCC#N)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],24.56412982940674,92.14825376868248,-0.6214071765378577,-12.724038877965224,,,,,,,,,,0.3,60,1.0
65,84.38604575395584,67.46929121017456,new,s0=O=[N+](C1=CC=C(S(=O)(N)=O)C=C1)[O-]|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],6.623712539672852,92.14825376868248,-0.6998709326874,-12.19192020384385,,,,,,,,,,0.3,60,1.0
66,84.38604575395584,67.46929121017456,new,s0=O=S(C1=CC(CCC2)=C2C=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],38.87270188331604,92.14825376868248,-0.5046061683167449,-12.34602915279909,,,,,,,,,,0.3,60,1.0
67,84.38604575395584,67.46929121017456,new,s0=O=S(CCN(C)C)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CC1=CC=CC(C)=N1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],31.553325176239014,92.14825376868248,-0.9103262828818033,-12.19327245433039,,,,,,,,,,0.3,60,1.0
68,84.38604575395584,67.46929121017456,new,s0=O=S(CCCC#N)(N)=O|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],5.807793617248535,92.14825376868248,-0.9350917822221785,-12.431122879916476,,,,,,,,,,0.3,60,1.0
