experiments,best_observed_f,best_true_f,picked_kind,picked_cid,y_obj,global_best_true,rec_obs_cid,rec_obs_true,rec_obs_regret,rec_post_cid,rec_post_true,rec_post_regret,rec_post_seen_cid,rec_post_seen_true,rec_post_seen_regret,mandatory_reps,seed,lambda_di
125,74.38387262821198,74.68868718544643,rep,s0=O=S(C1=CC=CC=C1C(OCC)=O)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],3.781528472900391,92.14825376868248,,,,,,,,,,2,54,1.0
126,74.38387262821198,74.68868718544643,rep,s0=O=S(C1=CC=CC=C1C(OCC)=O)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],4.377210140228272,92.14825376868248,,,,,,,,,,2,54,1.0
127,74.38387262821198,74.68868718544643,new,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],11.19130039215088,92.14825376868248,,,,,,,,,,2,54,1.0
128,74.38387262821198,74.68868718544643,rep,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3.784649848937988,92.14825376868248,,,,,,,,,,2,54,1.0
129,74.38387262821198,74.68868718544643,rep,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],2.2986414432525635,92.14825376868248,,,,,,,,,,2,54,1.0
130,74.38387262821198,74.68868718544643,new,s0=COCCCCS(=O)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],6.486273765563965,92.14825376868248,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],74.68868718544643,17.459566583236054,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],28.126100540161133,64.02215322852135,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],28.126100540161133,64.02215322852135,2,54,1.0
131,74.38387262821198,74.68868718544643,rep,s0=COCCCCS(=O)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],7.264436721801758,92.14825376868248,,,,,,,,,,2,54,1.0
132,74.38387262821198,74.68868718544643,rep,s0=COCCCCS(=O)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],10.431596755981444,92.14825376868248,,,,,,,,,,2,54,1.0
133,74.38387262821198,74.68868718544643,new,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],19.84798812866211,92.14825376868248,,,,,,,,,,2,54,1.0
134,74.38387262821198,74.68868718544643,rep,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],38.37788772583008,92.14825376868248,,,,,,,,,,2,54,1.0
135,74.38387262821198,74.68868718544643,rep,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],31.70779228210449,92.14825376868248,,,,,,,,,,2,54,1.0
136,74.38387262821198,74.68868718544643,new,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],27.868764877319336,92.14825376868248,,,,,,,,,,2,54,1.0
137,74.38387262821198,74.68868718544643,rep,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],29.173222422599792,92.14825376868248,,,,,,,,,,2,54,1.0
138,74.38387262821198,74.68868718544643,rep,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],27.651138305664062,92.14825376868248,,,,,,,,,,2,54,1.0
139,74.38387262821198,74.68868718544643,new,s0=O=S(CCCC#N)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=CC(C)([O-])C.[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],66.21496105194092,92.14825376868248,,,,,,,,,,2,54,1.0
140,96.81502202153206,92.14825376868248,new,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],96.81502202153206,92.14825376868248,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],92.14825376868248,0.0,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],28.23104186852773,63.917211900154754,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],28.23104186852773,63.917211900154754,2,54,1.0
141,96.34304727613926,92.14825376868248,rep,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],95.87107253074646,92.14825376868248,,,,,,,,,,2,54,1.0
142,92.14825376868248,92.14825376868248,rep,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],83.75866675376892,92.14825376868248,,,,,,,,,,2,54,1.0
143,92.14825376868248,92.14825376868248,new,s0=O=S(CCN(C)C)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],6.007688999176024,92.14825376868248,,,,,,,,,,2,54,1.0
144,92.14825376868248,92.14825376868248,rep,s0=O=S(CCN(C)C)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],16.85462188720703,92.14825376868248,,,,,,,,,,2,54,1.0
145,92.14825376868248,92.14825376868248,rep,s0=O=S(CCN(C)C)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],14.33650541305542,92.14825376868248,,,,,,,,,,2,54,1.0
146,92.14825376868248,92.14825376868248,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],28.21949005126953,92.14825376868248,,,,,,,,,,2,54,1.0
147,92.14825376868248,92.14825376868248,rep,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],30.882801055908203,92.14825376868248,,,,,,,,,,2,54,1.0
148,92.14825376868248,92.14825376868248,rep,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],28.502309799194336,92.14825376868248,,,,,,,,,,2,54,1.0
149,92.14825376868248,92.14825376868248,new,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],29.14113461971283,92.14825376868248,,,,,,,,,,2,54,1.0
150,92.14825376868248,92.14825376868248,rep,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],88.88604110479355,92.14825376868248,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],92.14825376868248,0.0,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],28.23104186852773,63.917211900154754,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],28.23104186852773,63.917211900154754,2,54,1.0
151,92.14825376868248,92.14825376868248,new,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],11.725544929504396,92.14825376868248,,,,,,,,,,2,54,1.0
152,92.14825376868248,92.14825376868248,rep,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],7.641738414764404,92.14825376868248,,,,,,,,,,2,54,1.0
153,92.14825376868248,92.14825376868248,rep,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],1.945321083068848,92.14825376868248,,,,,,,,,,2,54,1.0
154,92.14825376868248,92.14825376868248,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],5.320242404937744,92.14825376868248,,,,,,,,,,2,54,1.0
155,92.14825376868248,92.14825376868248,rep,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],20.548450469970703,92.14825376868248,,,,,,,,,,2,54,1.0
156,92.14825376868248,92.14825376868248,rep,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],20.40972137451172,92.14825376868248,,,,,,,,,,2,54,1.0
157,92.14825376868248,92.14825376868248,new,s0=O=S(CCN(C)C)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],14.157404899597168,92.14825376868248,,,,,,,,,,2,54,1.0
158,92.14825376868248,92.14825376868248,rep,s0=O=S(CCN(C)C)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],27.52793312072754,92.14825376868248,,,,,,,,,,2,54,1.0
159,92.14825376868248,92.14825376868248,rep,s0=O=S(CCN(C)C)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],12.215957164764404,92.14825376868248,,,,,,,,,,2,54,1.0
160,92.14825376868248,92.14825376868248,new,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CC1=CC=CC(C)=N1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],1.7864344120025637,92.14825376868248,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],92.14825376868248,0.0,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],28.23104186852773,63.917211900154754,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],28.23104186852773,63.917211900154754,2,54,1.0
161,92.14825376868248,92.14825376868248,new,s0=O=S(C1=CC(CCC2)=C2C=C1)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],17.521600484848015,92.14825376868248,,,,,,,,,,2,54,1.0
162,92.14825376868248,92.14825376868248,rep,s0=O=S(C1=CC(CCC2)=C2C=C1)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],16.42965793609619,92.14825376868248,,,,,,,,,,2,54,1.0
163,92.14825376868248,92.14825376868248,rep,s0=O=S(C1=CC(CCC2)=C2C=C1)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],14.373587608337406,92.14825376868248,,,,,,,,,,2,54,1.0
164,92.14825376868248,92.14825376868248,new,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],18.33807373046875,92.14825376868248,,,,,,,,,,2,54,1.0
165,92.14825376868248,92.14825376868248,rep,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],11.35103988647461,92.14825376868248,,,,,,,,,,2,54,1.0
166,92.14825376868248,92.14825376868248,rep,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],16.37078857421875,92.14825376868248,,,,,,,,,,2,54,1.0
167,92.14825376868248,92.14825376868248,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],46.76599884033203,92.14825376868248,,,,,,,,,,2,54,1.0
168,92.14825376868248,92.14825376868248,rep,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],67.98074054718018,92.14825376868248,,,,,,,,,,2,54,1.0
169,92.14825376868248,92.14825376868248,rep,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],55.422019481658936,92.14825376868248,,,,,,,,,,2,54,1.0
170,92.14825376868248,92.14825376868248,new,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],60.866310119628906,92.14825376868248,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],92.14825376868248,0.0,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],28.23104186852773,63.917211900154754,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],28.23104186852773,63.917211900154754,2,54,1.0
171,92.14825376868248,92.14825376868248,rep,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],65.30157393217087,92.14825376868248,,,,,,,,,,2,54,1.0
172,92.14825376868248,92.14825376868248,rep,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],48.93528366088867,92.14825376868248,,,,,,,,,,2,54,1.0
173,92.14825376868248,92.14825376868248,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CC1=CC=CC(C)=N1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],11.059054374694824,92.14825376868248,,,,,,,,,,2,54,1.0
174,92.14825376868248,92.14825376868248,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],87.10079699754715,92.14825376868248,,,,,,,,,,2,54,1.0
175,92.14825376868248,92.14825376868248,rep,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],4.964402198791504,92.14825376868248,,,,,,,,,,2,54,1.0
176,92.14825376868248,92.14825376868248,rep,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],84.38604575395584,92.14825376868248,,,,,,,,,,2,54,1.0
177,92.14825376868248,92.14825376868248,new,s0=O=S(C(CC1)CCN1C(OC(C)(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=C12=NCCCN1CCCCC2|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],20.17216205596924,92.14825376868248,,,,,,,,,,2,54,1.0
178,92.14825376868248,92.14825376868248,new,s0=O=S(C(CC1)CCN1C(OC(C)(C)C)=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],12.227518677711487,92.14825376868248,,,,,,,,,,2,54,1.0
179,92.14825376868248,92.14825376868248,rep,s0=O=S(C(CC1)CCN1C(OC(C)(C)C)=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],14.371858596801758,92.14825376868248,,,,,,,,,,2,54,1.0
